Max 1 [volts]	Max 2 [volts]	Max 3 [volts]	Max 4 [volts]	Sum 1 [volts]	Sum 2 [volts]	Sum 3 [volts]	Sum 4 [volts]	Avg 1 [volts]	Avg 2 [volts]	Avg 3 [volts]	Avg 4 [volts]	Time inside [ms]	Time outside [ms]	Sort?
0.000000000000000	0.432739257812500	0.202331542968750	0.474243164062500	0.000000000000000	149.483947753906250	55.916748046875000	171.241455078125000	0.000000000000000	0.335693359375000	0.125427246093750	0.384521484375000	4.450000000000000	92.409999999999996	0.000000000000000
0.000000000000000	0.433044433593750	0.206909179687500	0.517883300781250	0.000000000000000	153.026733398437500	62.444763183593750	189.371948242187500	0.000000000000000	0.343017578125000	0.139770507812500	0.424499511718750	4.460000000000000	95.519999999999996	0.000000000000000
0.000000000000000	0.339355468750000	0.202941894531250	0.480346679687500	0.000000000000000	108.862609863281250	52.856445312500000	162.354125976562500	0.000000000000000	0.264587402343750	0.128479003906250	0.394897460937500	4.110000000000000	44.350000000000001	0.000000000000000
0.000000000000000	0.411071777343750	0.215148925781250	0.518493652343750	0.000000000000000	143.627624511718750	62.127075195312500	192.559509277343750	0.000000000000000	0.302124023437500	0.130615234375000	0.405273437500000	4.750000000000000	66.090000000000003	0.000000000000000
0.000000000000000	0.285339355468750	0.224304199218750	0.475158691406250	0.000000000000000	84.145202636718750	68.457031250000000	188.768920898437500	0.000000000000000	0.166015625000000	0.135192871093750	0.372924804687500	5.060000000000000	53.880000000000003	0.000000000000000
0.000000000000000	0.413208007812500	0.230712890625000	0.552368164062500	0.000000000000000	155.967712402343750	70.637207031250000	233.328552246093750	0.000000000000000	0.294189453125000	0.133056640625000	0.440063476562500	5.300000000000000	77.489999999999995	0.000000000000000
0.000000000000000	0.368652343750000	0.222778320312500	0.495300292968750	0.000000000000000	127.914123535156250	67.022399902343750	193.389892578125000	0.000000000000000	0.259704589843750	0.136108398437500	0.393066406250000	4.920000000000000	56.909999999999997	0.000000000000000
0.000000000000000	0.366821289062500	0.226440429687500	0.518798828125000	0.000000000000000	137.068786621093750	67.908630371093750	201.613464355468750	0.000000000000000	0.278930664062500	0.138244628906250	0.410461425781250	4.910000000000000	75.170000000000002	0.000000000000000
0.000000000000000	0.328063964843750	0.245056152343750	0.534667968750000	0.000000000000000	114.781188964843750	65.802917480468750	209.605102539062500	0.000000000000000	0.223083496093750	0.127868652343750	0.407714843750000	5.140000000000000	71.480000000000004	0.000000000000000
0.000000000000000	0.357055664062500	0.203552246093750	0.463867187500000	0.000000000000000	130.755615234375000	62.677917480468750	185.075073242187500	0.000000000000000	0.252685546875000	0.121154785156250	0.357971191406250	5.170000000000000	61.340000000000003	0.000000000000000
