# File Name: /Volumes/SHARED/Mallory/data/2023/12-23/IAV_burstsize_12-11-23/burstsize_ost_qs3_2023-12-13-112357_Copy.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 3 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 272321126
# Instrument Serial Number: 272321126
# Heated Cover Serial Number:
# Block Serial Number: 33160298
# Run Start Date/Time: 2023-12-13 11:54:12 AM CST
# Run End Date/Time: 2023-12-13 01:49:43 PM CST
# Run Duration: 115 minutes 30 seconds
# Sample Volume: 25.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-12-14 11:36:34 AM CST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2024-03-13 11:36:12 AM CDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"15","B3","6","Target 1","0.23758536577224731","4.087735808664878E-4","- ost 0 hpi","false"
"15","B3","7","Target 1","0.23742130398750305","-8.330815621921555E-5","- ost 0 hpi","false"
"15","B3","8","Target 1","0.23731641471385956","-5.162173822041499E-4","- ost 0 hpi","false"
"15","B3","9","Target 1","0.23763997852802277","-5.206735203823825E-4","- ost 0 hpi","false"
"15","B3","10","Target 1","0.23830190300941467","-1.8676899133188867E-4","- ost 0 hpi","false"
"15","B3","11","Target 1","0.23882901668548584","1.2324732397837662E-5","- ost 0 hpi","false"
"15","B3","12","Target 1","0.23888306319713593","-2.6164870829351755E-4","- ost 0 hpi","false"
"15","B3","13","Target 1","0.23901520669460297","-4.575251631679172E-4","- ost 0 hpi","false"
"15","B3","14","Target 1","0.23921282589435577","-5.879259157565225E-4","- ost 0 hpi","false"
"15","B3","15","Target 1","0.23928751051425934","-8.412612481943987E-4","- ost 0 hpi","false"
"15","B3","16","Target 1","0.23944371938705444","-0.0010130723277407344","- ost 0 hpi","false"
"15","B3","17","Target 1","0.24017105996608734","-6.137517010492771E-4","- ost 0 hpi","false"
"15","B3","18","Target 1","0.24037101864814758","-7.418129713304483E-4","- ost 0 hpi","false"
"15","B3","19","Target 1","0.24050258100032806","-9.38270571491408E-4","- ost 0 hpi","false"
"15","B3","20","Target 1","0.24064591526985168","-0.001122956254309228","- ost 0 hpi","false"
"15","B3","21","Target 1","0.2411136031150818","-9.832883614205661E-4","- ost 0 hpi","false"
"15","B3","22","Target 1","0.24131208658218384","-0.0011128248466599283","- ost 0 hpi","false"
"15","B3","23","Target 1","0.24178513884544373","-9.677925357414812E-4","- ost 0 hpi","false"
"15","B3","24","Target 1","0.242263063788414","-8.17887545112646E-4","- ost 0 hpi","false"
"15","B3","25","Target 1","0.2423875480890274","-0.0010214231968406833","- ost 0 hpi","false"
"15","B3","26","Target 1","0.2428915649652481","-8.454262729613931E-4","- ost 0 hpi","false"
"15","B3","27","Target 1","0.24323908984661102","-8.259213439399187E-4","- ost 0 hpi","false"
"15","B3","28","Target 1","0.24362795054912567","-7.650805937667109E-4","- ost 0 hpi","false"
"15","B3","29","Target 1","0.24471621215343475","-4.838941799041813E-6","- ost 0 hpi","false"
"15","B3","30","Target 1","0.24518553912639618","1.364680788209433E-4","- ost 0 hpi","false"
"15","B3","31","Target 1","0.24592162668704987","5.445356871331892E-4","- ost 0 hpi","false"
"15","B3","32","Target 1","0.2479153275489807","0.002210216596722596","- ost 0 hpi","false"
"15","B3","33","Target 1","0.2515294849872589","0.0054963540826593535","- ost 0 hpi","false"
"15","B3","34","Target 1","0.2569071352481842","0.010545984391243234","- ost 0 hpi","false"
"15","B3","35","Target 1","0.2673736810684204","0.020684510259138","- ost 0 hpi","false"
"15","B3","36","Target 1","0.28522929549217224","0.03821210473054839","- ost 0 hpi","false"
"15","B3","37","Target 1","0.31511205434799194","0.06776684363402667","- ost 0 hpi","false"
"15","B3","38","Target 1","0.36329028010368347","0.11561704943737676","- ost 0 hpi","false"
"15","B3","39","Target 1","0.43069034814834595","0.1826890975296978","- ost 0 hpi","false"
"15","B3","40","Target 1","0.4965910017490387","0.24826173117804912","- ost 0 hpi","false"
"16","B4","1","Target 1","0.22707323729991913","5.666870622060612E-4","-H1-OST 24 hpi","false"
"16","B4","2","Target 1","0.2276194989681244","9.658438665372856E-4","-H1-OST 24 hpi","false"
"16","B4","3","Target 1","0.22785653173923492","0.0010557717737737834","-H1-OST 24 hpi","false"
"16","B4","4","Target 1","0.2280140221118927","0.0010661572825575224","-H1-OST 24 hpi","false"
"16","B4","5","Target 1","0.22762717306613922","5.322033729300065E-4","-H1-OST 24 hpi","false"
"16","B4","6","Target 1","0.22751688957214355","2.748150150603032E-4","-H1-OST 24 hpi","false"
"16","B4","7","Target 1","0.22780686616897583","4.176867480185417E-4","-H1-OST 24 hpi","false"
"16","B4","8","Target 1","0.2278619259595871","3.256416747557719E-4","-H1-OST 24 hpi","false"
"16","B4","9","Target 1","0.2277202010154724","3.681186676704999E-5","-H1-OST 24 hpi","false"
"16","B4","10","Target 1","0.22778476774692535","-4.5726265654072744E-5","-H1-OST 24 hpi","false"
"16","B4","11","Target 1","0.22825689613819122","2.792972617377595E-4","-H1-OST 24 hpi","false"
"16","B4","12","Target 1","0.22829824686050415","1.735431201766499E-4","-H1-OST 24 hpi","false"
"16","B4","13","Target 1","0.22828172147274017","9.912868538635973E-6","-H1-OST 24 hpi","false"
"16","B4","14","Target 1","0.22834403812885284","-7.487533922273E-5","-H1-OST 24 hpi","false"
"16","B4","15","Target 1","0.22839413583278656","-1.7188249916305105E-4","-H1-OST 24 hpi","false"
"16","B4","16","Target 1","0.22853167355060577","-1.8144964521787406E-4","-H1-OST 24 hpi","false"
"16","B4","17","Target 1","0.22847986221313477","-3.8036584656291923E-4","-H1-OST 24 hpi","false"
"16","B4","18","Target 1","0.22840172052383423","-6.056123997374933E-4","-H1-OST 24 hpi","false"
"16","B4","19","Target 1","0.22848908603191376","-6.653517555320013E-4","-H1-OST 24 hpi","false"
"16","B4","20","Target 1","0.22901108860969543","-2.904540416243609E-4","-H1-OST 24 hpi","false"
"16","B4","21","Target 1","0.2291618436574936","-2.8680385770024104E-4","-H1-OST 24 hpi","false"
"16","B4","22","Target 1","0.22921113669872284","-3.8461568034502987E-4","-H1-OST 24 hpi","false"
"16","B4","23","Target 1","0.22904931008815765","-6.935471547842523E-4","-H1-OST 24 hpi","false"
"16","B4","24","Target 1","0.2291465401649475","-7.434219418684333E-4","-H1-OST 24 hpi","false"
"16","B4","25","Target 1","0.22898761928081512","-0.0010494476898748554","-H1-OST 24 hpi","false"
"16","B4","26","Target 1","0.22838085889816284","-0.001803312936401175","-H1-OST 24 hpi","false"
"16","B4","27","Target 1","0.22864802181720734","-0.0016832548812307172","-H1-OST 24 hpi","false"
"16","B4","28","Target 1","0.23016168177127838","-3.1669979103373687E-4","-H1-OST 24 hpi","false"
"16","B4","29","Target 1","0.2308386117219925","2.1312529580633759E-4","-H1-OST 24 hpi","false"
"16","B4","30","Target 1","0.23061878979206085","-1.538014979993399E-4","-H1-OST 24 hpi","false"
"16","B4","31","Target 1","0.23064981400966644","-2.6988214426778597E-4","-H1-OST 24 hpi","false"
"16","B4","32","Target 1","0.23136667907238007","2.998780545718002E-4","-H1-OST 24 hpi","false"
"16","B4","33","Target 1","0.23129649460315704","8.258872147474087E-5","-H1-OST 24 hpi","false"
"16","B4","34","Target 1","0.23130525648593903","-5.575425961731358E-5","-H1-OST 24 hpi","false"
"16","B4","35","Target 1","0.23161852359771729","1.1040798828690883E-4","-H1-OST 24 hpi","false"
"16","B4","36","Target 1","0.23227034509181976","6.151246185153499E-4","-H1-OST 24 hpi","false"
"16","B4","37","Target 1","0.23317210376262665","0.0013697784254481978","-H1-OST 24 hpi","false"
"16","B4","38","Target 1","0.2333780825138092","0.001428652312756717","-H1-OST 24 hpi","false"
"16","B4","39","Target 1","0.23366139829158783","0.0015648632266613057","-H1-OST 24 hpi","false"
"16","B4","40","Target 1","0.23364853858947754","0.0014048986606769783","-H1-OST 24 hpi","false"
"25","C1","1","Target 1","0.21522367000579834","0.0033963400456640353","m gene 10^6","false"
"25","C1","2","Target 1","0.2160804718732834","0.0028805654082033434","m gene 10^6","false"
"25","C1","3","Target 1","0.21674339473247528","0.002170911762449472","m gene 10^6","false"
"25","C1","4","Target 1","0.2168462574481964","9.011979732248636E-4","m gene 10^6","false"
"25","C1","5","Target 1","0.21687205135822296","-4.455846216943522E-4","m gene 10^6","false"
"25","C1","6","Target 1","0.21720512211322784","-0.0014850903716352355","m gene 10^6","false"
"25","C1","7","Target 1","0.21836906671524048","-0.0016937222745683396","m gene 10^6","false"
"25","C1","8","Target 1","0.2196580320596695","-0.0017773334350850896","m gene 10^6","false"
"25","C1","9","Target 1","0.22181499004364014","-9.929519560601858E-4","m gene 10^6","false"
"25","C1","10","Target 1","0.2246965914964676","5.160729918215017E-4","m gene 10^6","false"
"25","C1","11","Target 1","0.22835959494113922","0.0028064999315473666","m gene 10^6","false"
"25","C1","12","Target 1","0.23471926152706146","0.0077935900125238695","m gene 10^6","false"
"25","C1","13","Target 1","0.24744082987308502","0.019142581853601664","m gene 10^6","false"
"25","C1","14","Target 1","0.2718040347099304","0.04213321018550132","m gene 10^6","false"
"25","C1","15","Target 1","0.31644105911254883","0.08539765808317397","m gene 10^6","false"
"25","C1","16","Target 1","0.39703893661499023","0.1646229590806696","m gene 10^6","false"
"25","C1","17","Target 1","0.5327468514442444","0.29895829740497804","m gene 10^6","false"
"25","C1","18","Target 1","0.7405143976211548","0.5053532670769426","m gene 10^6","false"
"25","C1","19","Target 1","1.022229790687561","0.7856960836384032","m gene 10^6","false"
"25","C1","20","Target 1","1.3533602952957153","1.1154540117416116","m gene 10^6","false"
"25","C1","21","Target 1","1.6924822330474854","1.453203372988436","m gene 10^6","false"
"25","C1","22","Target 1","2.0074024200439453","1.7667509834799502","m gene 10^6","false"
"25","C1","23","Target 1","2.277735471725464","2.035711458656523","m gene 10^6","false"
"25","C1","24","Target 1","2.5029778480529785","2.259581258479092","m gene 10^6","false"
"25","C1","25","Target 1","2.678380012512207","2.4336108464333748","m gene 10^6","false"
"25","C1","26","Target 1","2.8118927478790283","2.56575100529525","m gene 10^6","false"
"25","C1","27","Target 1","2.911827564239502","2.6643132451507783","m gene 10^6","false"
"25","C1","28","Target 1","2.9913828372955322","2.7424959417018626","m gene 10^6","false"
"25","C1","29","Target 1","3.0460305213928223","2.795771049294207","m gene 10^6","false"
"25","C1","30","Target 1","3.0820162296295166","2.8303841810259556","m gene 10^6","false"
"25","C1","31","Target 1","3.1091136932373047","2.8561090681287977","m gene 10^6","false"
"25","C1","32","Target 1","3.1299355030059814","2.875558301392529","m gene 10^6","false"
"25","C1","33","Target 1","3.145836353302002","2.8900865751836036","m gene 10^6","false"
"25","C1","34","Target 1","3.1584339141845703","2.9013115595612264","m gene 10^6","false"
"25","C1","35","Target 1","3.1693146228790283","2.9108196917507385","m gene 10^6","false"
"25","C1","36","Target 1","3.173936605453491","2.9140690978202555","m gene 10^6","false"
"25","C1","37","Target 1","3.190870761871338","2.9296306777331567","m gene 10^6","false"
"25","C1","38","Target 1","3.197538137435913","2.934925476792786","m gene 10^6","false"
"25","C1","39","Target 1","3.1990883350372314","2.935103097889159","m gene 10^6","false"
"25","C1","40","Target 1","3.202909231185913","2.9375514175328945","m gene 10^6","false"
"26","C2","1","Target 1","0.2522006928920746","0.002839358181694789","+ost 0 hpi","false"
"26","C2","2","Target 1","0.25265008211135864","0.0027174828524257947","+ost 0 hpi","false"
"26","C2","3","Target 1","0.2528955340385437","0.002391670231057801","+ost 0 hpi","false"
"26","C2","4","Target 1","0.2531057894229889","0.0020306610669499395","+ost 0 hpi","false"
"26","C2","5","Target 1","0.2535247206687927","0.0018783277642007204","+ost 0 hpi","false"
"26","C2","6","Target 1","0.253587007522583","0.001369350069438007","+ost 0 hpi","false"
"26","C2","7","Target 1","0.2541986405849457","0.0014097185832476259","+ost 0 hpi","false"
"26","C2","8","Target 1","0.25503236055374146","0.0016721740034903502","+ost 0 hpi","false"
"26","C2","9","Target 1","0.2555883526802063","0.0016569015814021418","+ost 0 hpi","false"
"26","C2","10","Target 1","0.25531652569770813","8.138100503509209E-4","+ost 0 hpi","false"
"26","C2","11","Target 1","0.25489744544029236","-1.7653475561790267E-4","+ost 0 hpi","false"
"26","C2","12","Target 1","0.2549198567867279","-7.253879577354079E-4","+ost 0 hpi","false"
"26","C2","13","Target 1","0.2556854486465454","-5.310606464709551E-4","+ost 0 hpi","false"
"26","C2","14","Target 1","0.2561481297016144","-6.396441399550374E-4","+ost 0 hpi","false"
"26","C2","15","Target 1","0.2561629116535187","-0.0011961267366037928","+ost 0 hpi","false"
"26","C2","16","Target 1","0.2563447654247284","-0.001585537513947128","+ost 0 hpi","false"
"26","C2","17","Target 1","0.25676417350769043","-0.0017373939795380885","+ost 0 hpi","false"
"26","C2","18","Target 1","0.2579342722892761","-0.0011385597465054472","+ost 0 hpi","false"
"26","C2","19","Target 1","0.25883767008781433","-8.064264965202912E-4","+ost 0 hpi","false"
"26","C2","20","Target 1","0.258675754070282","-0.001539607062605692","+ost 0 hpi","false"
"26","C2","21","Target 1","0.25843730568885803","-0.0023493199925826943","+ost 0 hpi","false"
"26","C2","22","Target 1","0.25883346796035767","-0.0025244222696361126","+ost 0 hpi","false"
"26","C2","23","Target 1","0.25962716341018677","-0.002301991368360063","+ost 0 hpi","false"
"26","C2","24","Target 1","0.25996217131614685","-0.002538248010953032","+ost 0 hpi","false"
"26","C2","25","Target 1","0.261201947927475","-0.0018697359481779593","+ost 0 hpi","false"
"26","C2","26","Target 1","0.2621488869190216","-0.0014940615051843805","+ost 0 hpi","false"
"26","C2","27","Target 1","0.2624902129173279","-0.0017240000554311582","+ost 0 hpi","false"
"26","C2","28","Target 1","0.26390141248703003","-8.840650342820617E-4","+ost 0 hpi","false"
"26","C2","29","Target 1","0.26416218280792236","-0.0011945592619427244","+ost 0 hpi","false"
"26","C2","30","Target 1","0.2642228901386261","-0.0017051164797920412","+ost 0 hpi","false"
"26","C2","31","Target 1","0.2655080258846283","-9.91245282342896E-4","+ost 0 hpi","false"
"26","C2","32","Target 1","0.2670854926109314","1.4956895407152609E-5","+ost 0 hpi","false"
"26","C2","33","Target 1","0.2684701383113861","8.283380473088124E-4","+ost 0 hpi","false"
"26","C2","34","Target 1","0.2709088623523712","0.0026957975397408677","+ost 0 hpi","false"
"26","C2","35","Target 1","0.2734326720237732","0.0046483426625897935","+ost 0 hpi","false"
"26","C2","36","Target 1","0.2775985896587372","0.00824299574900073","+ost 0 hpi","false"
"26","C2","37","Target 1","0.28349924087524414","0.013572382416954637","+ost 0 hpi","false"
"26","C2","38","Target 1","0.29200294613838196","0.0215048231315394","+ost 0 hpi","false"
"26","C2","39","Target 1","0.30398091673851013","0.03291152918311458","+ost 0 hpi","false"
"26","C2","40","Target 1","0.31707820296287537","0.04543755085892676","+ost 0 hpi","false"
"27","C3","1","Target 1","0.2421541064977646","0.001157274915117463","- ost 0 hpi","false"
"27","C3","2","Target 1","0.24292722344398499","0.0016050397712279126","- ost 0 hpi","false"
"27","C3","3","Target 1","0.2435978800058365","0.0019503442429694936","- ost 0 hpi","false"
"27","C3","4","Target 1","0.24390757083892822","0.0019346829859512812","- ost 0 hpi","false"
"27","C3","5","Target 1","0.24327032268047333","9.720827373864656E-4","- ost 0 hpi","false"
"27","C3","6","Target 1","0.24306721985340118","4.4362782020437375E-4","- ost 0 hpi","false"
"27","C3","7","Target 1","0.24325117468833923","3.0223056503250257E-4","- ost 0 hpi","false"
"27","C3","8","Target 1","0.24402737617492676","7.530799615100787E-4","- ost 0 hpi","false"
"27","C3","9","Target 1","0.2443009465932846","7.012982897580073E-4","- ost 0 hpi","false"
"27","C3","10","Target 1","0.24383153021335602","-9.347018028052977E-5","- ost 0 hpi","false"
"27","C3","11","Target 1","0.243728905916214","-5.214465675324791E-4","- ost 0 hpi","false"
"27","C3","12","Target 1","0.24388203024864197","-6.936743252144488E-4","- ost 0 hpi","false"
"27","C3","13","Target 1","0.24430610239505768","-5.949542689086589E-4","- ost 0 hpi","false"
"27","C3","14","Target 1","0.24478554725646973","-4.408614976065588E-4","- ost 0 hpi","false"
"27","C3","15","Target 1","0.24482107162475586","-7.306892194303465E-4","- ost 0 hpi","false"
"27","C3","16","Target 1","0.24479718506336212","-0.0010799278709340324","- ost 0 hpi","false"
"27","C3","17","Target 1","0.24498017132282257","-0.0012222937015835037","- ost 0 hpi","false"
"27","C3","18","Target 1","0.24556009471416473","-9.67722400351289E-4","- ost 0 hpi","false"
"27","C3","19","Target 1","0.24593591690063477","-9.172523039911777E-4","- ost 0 hpi","false"
"27","C3","20","Target 1","0.24598532915115356","-0.001193192143582327","- ost 0 hpi","false"
"27","C3","21","Target 1","0.2464969903230667","-0.0010068830617791006","- ost 0 hpi","false"
"27","C3","22","Target 1","0.24696698784828186","-8.622376266738723E-4","- ost 0 hpi","false"
"27","C3","23","Target 1","0.2472131848335266","-9.413927315390695E-4","- ost 0 hpi","false"
"27","C3","24","Target 1","0.24808086454868317","-3.9906510649243487E-4","- ost 0 hpi","false"
"27","C3","25","Target 1","0.2483670711517334","-4.382105935521512E-4","- ost 0 hpi","false"
"27","C3","26","Target 1","0.24908152222633362","-4.911160906185196E-5","- ost 0 hpi","false"
"27","C3","27","Target 1","0.2493445873260498","-1.113985994556137E-4","- ost 0 hpi","false"
"27","C3","28","Target 1","0.24978013336658478","-1.2046490305888053E-6","- ost 0 hpi","false"
"27","C3","29","Target 1","0.24991217255592346","-1.9451754980182522E-4","- ost 0 hpi","false"
"27","C3","30","Target 1","0.25011926889419556","-3.12773301639651E-4","- ost 0 hpi","false"
"27","C3","31","Target 1","0.25023868680000305","-5.187074859420764E-4","- ost 0 hpi","false"
"27","C3","32","Target 1","0.25122401118278503","1.4126480672993003E-4","- ost 0 hpi","false"
"27","C3","33","Target 1","0.2518607974052429","4.526989390778953E-4","- ost 0 hpi","false"
"27","C3","34","Target 1","0.2527368366718292","0.0010033861155542786","- ost 0 hpi","false"
"27","C3","35","Target 1","0.2537526488304138","0.0016938461840289528","- ost 0 hpi","false"
"27","C3","36","Target 1","0.25532659888267517","0.0029424441461803293","- ost 0 hpi","false"
"27","C3","37","Target 1","0.258269339799881","0.005559832973276219","- ost 0 hpi","false"
"27","C3","38","Target 1","0.2627037763595581","0.009668917442843422","- ost 0 hpi","false"
"27","C3","39","Target 1","0.26937389373779297","0.016013682730968367","- ost 0 hpi","false"
"27","C3","40","Target 1","0.277116596698761","0.023431033601826464","- ost 0 hpi","false"
"28","C4","1","Target 1","0.26723048090934753","0.0018926283204199381","-H1-OST 24 hpi","false"
"28","C4","2","Target 1","0.2681560814380646","0.002484898309449886","-H1-OST 24 hpi","false"
"28","C4","3","Target 1","0.26868584752082825","0.0026813338525264645","-H1-OST 24 hpi","false"
"28","C4","4","Target 1","0.2692941725254059","0.002956328317417008","-H1-OST 24 hpi","false"
"28","C4","5","Target 1","0.26881736516952515","0.002146190421849177","-H1-OST 24 hpi","false"
"28","C4","6","Target 1","0.26830360293388367","0.0012990976465206041","-H1-OST 24 hpi","false"
"28","C4","7","Target 1","0.26812297105789185","7.851352308416895E-4","-H1-OST 24 hpi","false"
"28","C4","8","Target 1","0.268079936504364","4.087701376267641E-4","-H1-OST 24 hpi","false"
"28","C4","9","Target 1","0.2678529918193817","-1.5150508704257358E-4","-H1-OST 24 hpi","false"
"28","C4","10","Target 1","0.26735830307006836","-9.795243760430214E-4","-H1-OST 24 hpi","false"
"28","C4","11","Target 1","0.26719093322753906","-0.0014802247582594117","-H1-OST 24 hpi","false"
"28","C4","12","Target 1","0.2671116888523102","-0.0018927996731753869","-H1-OST 24 hpi","false"
"28","C4","13","Target 1","0.2670222520828247","-0.0023155669823479537","-H1-OST 24 hpi","false"
"28","C4","14","Target 1","0.2667768597602844","-0.0028942898445753302","-H1-OST 24 hpi","false"
"28","C4","15","Target 1","0.26704320311546326","-0.0029612770290835906","-H1-OST 24 hpi","false"
"28","C4","16","Target 1","0.2679849863052368","-0.0023528243789971244","-H1-OST 24 hpi","false"
"28","C4","17","Target 1","0.26867184042930603","-0.001999300794615004","-H1-OST 24 hpi","false"
"28","C4","18","Target 1","0.27059346437454224","-4.110073890658914E-4","-H1-OST 24 hpi","false"
"28","C4","19","Target 1","0.2709762454032898","-3.6155690000542616E-4","-H1-OST 24 hpi","false"
"28","C4","20","Target 1","0.2708839774131775","-7.871554298048242E-4","-H1-OST 24 hpi","false"
"28","C4","21","Target 1","0.2711571156978607","-8.4734768480869E-4","-H1-OST 24 hpi","false"
"28","C4","22","Target 1","0.2727605700492859","4.227761269293875E-4","-H1-OST 24 hpi","false"
"28","C4","23","Target 1","0.27322572469711304","5.546002350694426E-4","-H1-OST 24 hpi","false"
"28","C4","24","Target 1","0.2742384970188141","0.001234042017083399","-H1-OST 24 hpi","false"
"28","C4","25","Target 1","0.27460530400276184","0.0012675184613440596","-H1-OST 24 hpi","false"
"28","C4","26","Target 1","0.27451223134994507","8.411152688401937E-4","-H1-OST 24 hpi","false"
"28","C4","27","Target 1","0.2749720513820648","9.676047612729069E-4","-H1-OST 24 hpi","false"
"28","C4","28","Target 1","0.2753264307975769","9.886536370978985E-4","-H1-OST 24 hpi","false"
"28","C4","29","Target 1","0.2753235101699829","6.52402469816811E-4","-H1-OST 24 hpi","false"
"28","C4","30","Target 1","0.2759331464767456","9.287082368924129E-4","-H1-OST 24 hpi","false"
"28","C4","31","Target 1","0.2759395241737366","6.017553941962863E-4","-H1-OST 24 hpi","false"
"28","C4","32","Target 1","0.2764798104763031","8.087111570757213E-4","-H1-OST 24 hpi","false"
"28","C4","33","Target 1","0.2771492004394531","0.0011447705805386523","-H1-OST 24 hpi","false"
"28","C4","34","Target 1","0.2768368422985077","4.990818999061244E-4","-H1-OST 24 hpi","false"
"28","C4","35","Target 1","0.2765873968601227","-8.369407816597872E-5","-H1-OST 24 hpi","false"
"28","C4","36","Target 1","0.2771785855293274","1.7416405135163983E-4","-H1-OST 24 hpi","false"
"28","C4","37","Target 1","0.2771892845630646","-1.4846745459827092E-4","-H1-OST 24 hpi","false"
"28","C4","38","Target 1","0.27699077129364014","-6.803112637098028E-4","-H1-OST 24 hpi","false"
"28","C4","39","Target 1","0.27698850631713867","-0.001015906779898361","-H1-OST 24 hpi","false"
"28","C4","40","Target 1","0.278324156999588","-1.358663713611351E-5","-H1-OST 24 hpi","false"
"37","D1","1","Target 1","0.2165134996175766","4.2626480539360856E-4","m gene 10^5","false"
"37","D1","2","Target 1","0.2175893634557724","6.781850348819424E-4","m gene 10^5","false"
"37","D1","3","Target 1","0.2185366302728653","8.015082432673432E-4","m gene 10^5","false"
"37","D1","4","Target 1","0.21883071959018707","2.7165395188165353E-4","m gene 10^5","false"
"37","D1","5","Target 1","0.2195909172296524","2.0790798263949084E-4","m gene 10^5","false"
"37","D1","6","Target 1","0.22017070651054382","-3.624634517655767E-5","m gene 10^5","false"
"37","D1","7","Target 1","0.22082878649234772","-2.0210997208015835E-4","m gene 10^5","false"
"37","D1","8","Target 1","0.2214600294828415","-3.948105902938509E-4","m gene 10^5","false"
"37","D1","9","Target 1","0.22191961109638214","-7.591725854606962E-4","m gene 10^5","false"
"37","D1","10","Target 1","0.2228885442018509","-6.141830886994132E-4","m gene 10^5","false"
"37","D1","11","Target 1","0.22374781966209412","-5.788512371636828E-4","m gene 10^5","false"
"37","D1","12","Target 1","0.2244250327348709","-7.255817730943553E-4","m gene 10^5","false"
"37","D1","13","Target 1","0.2260841727256775","1.0961460900472952E-4","m gene 10^5","false"
"37","D1","14","Target 1","0.22871877253055573","0.0019202708051754974","m gene 10^5","false"
"37","D1","15","Target 1","0.2335500568151474","0.0059276114810596775","m gene 10^5","false"
"37","D1","16","Target 1","0.2421313226222992","0.013684933679504005","m gene 10^5","false"
"37","D1","17","Target 1","0.25781217217445374","0.02854183962295105","m gene 10^5","false"
"37","D1","18","Target 1","0.2893856465816498","0.05929137042143963","m gene 10^5","false"
"37","D1","19","Target 1","0.34520018100738525","0.11428196123846761","m gene 10^5","false"
"37","D1","20","Target 1","0.44393840432167053","0.21219624094404543","m gene 10^5","false"
"37","D1","21","Target 1","0.6051757335662842","0.37260962657995156","m gene 10^5","false"
"37","D1","22","Target 1","0.8401489853858948","0.6067589347908547","m gene 10^5","false"
"37","D1","23","Target 1","1.1430004835128784","0.9087864893091309","m gene 10^5","false"
"37","D1","24","Target 1","1.4819833040237427","1.2469453662112875","m gene 10^5","false"
"37","D1","25","Target 1","1.8125660419464111","1.5767041605252485","m gene 10^5","false"
"37","D1","26","Target 1","2.1080265045166016","1.8713406794867316","m gene 10^5","false"
"37","D1","27","Target 1","2.358135461807251","2.1206256931686736","m gene 10^5","false"
"37","D1","28","Target 1","2.5639524459838867","2.325618733736602","m gene 10^5","false"
"37","D1","29","Target 1","2.719127893447876","2.4799702375918837","m gene 10^5","false"
"37","D1","30","Target 1","2.833235263824463","2.593253664359763","m gene 10^5","false"
"37","D1","31","Target 1","2.9215381145477295","2.6807325714743224","m gene 10^5","false"
"37","D1","32","Target 1","2.9905853271484375","2.748955840466323","m gene 10^5","false"
"37","D1","33","Target 1","3.039898633956909","2.797445203666087","m gene 10^5","false"
"37","D1","34","Target 1","3.0799310207366943","2.836653646837165","m gene 10^5","false"
"37","D1","35","Target 1","3.100433349609375","2.856332032101138","m gene 10^5","false"
"37","D1","36","Target 1","3.1246869564056396","2.879761695288695","m gene 10^5","false"
"37","D1","37","Target 1","3.132840394973755","2.887091190248103","m gene 10^5","false"
"37","D1","38","Target 1","3.1396913528442383","2.8931182045098787","m gene 10^5","false"
"37","D1","39","Target 1","3.147575616836548","2.9001785248934806","m gene 10^5","false"
"37","D1","40","Target 1","3.1607437133789062","2.912522677827132","m gene 10^5","false"
"38","D2","1","Target 1","0.23673707246780396","0.0012007546802781691","+ost 24 hpi","false"
"38","D2","2","Target 1","0.23747962713241577","0.0013900561579342533","+ost 24 hpi","false"
"38","D2","3","Target 1","0.2382110208272934","0.0015681966658561456","+ost 24 hpi","false"
"38","D2","4","Target 1","0.23847296833992004","0.0012768909915270613","+ost 24 hpi","false"
"38","D2","5","Target 1","0.23864847421646118","8.991436811124668E-4","+ost 24 hpi","false"
"38","D2","6","Target 1","0.23886547982692719","5.62896104622738E-4","+ost 24 hpi","false"
"38","D2","7","Target 1","0.23922975361347198","3.739167042118056E-4","+ost 24 hpi","false"
"38","D2","8","Target 1","0.24039486050605774","9.857704098418278E-4","+ost 24 hpi","false"
"38","D2","9","Target 1","0.24110430479049683","0.0011419615073251824","+ost 24 hpi","false"
"38","D2","10","Target 1","0.24137359857559204","8.580021054646651E-4","+ost 24 hpi","false"
"38","D2","11","Target 1","0.24144208431243896","3.7323465535585667E-4","+ost 24 hpi","false"
"38","D2","12","Target 1","0.24191386997699738","2.917671329585351E-4","+ost 24 hpi","false"
"38","D2","13","Target 1","0.24235467612743378","1.7932009643920424E-4","+ost 24 hpi","false"
"38","D2","14","Target 1","0.24240270256996155","-3.25906647988757E-4","+ost 24 hpi","false"
"38","D2","15","Target 1","0.2425554245710373","-7.264378338687446E-4","+ost 24 hpi","false"
"38","D2","16","Target 1","0.24263039231300354","-0.001204723278858257","+ost 24 hpi","false"
"38","D2","17","Target 1","0.2430019974708557","-0.0013863713079617886","+ost 24 hpi","false"
"38","D2","18","Target 1","0.24366720020771027","-0.0012744217580629954","+ost 24 hpi","false"
"38","D2","19","Target 1","0.2441457211971283","-0.0013491539556006978","+ost 24 hpi","false"
